Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:08:30.419,114276.6,0.001,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.006,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.047,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.01,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.009,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.005,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.2,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.01,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.019,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.012,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.101,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.171,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.024,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.009,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.198,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.138,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.009,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.231,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.005,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.01,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.25,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.018,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.733,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.034,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.143,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.023,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.247,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.132,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.181,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.102,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.057,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.001,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.31,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.048,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.019,BTCUSDT
2025-09-30 00:08:30.419,114276.6,0.006,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.011,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.054,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.039,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.012,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.116,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.794,BTCUSDT
2025-09-30 00:08:30.419,114276.5,0.106,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.608,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.241,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.188,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.332,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.022,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.058,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.072,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.075,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.029,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.514,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.004,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.2,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.005,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.006,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.053,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.026,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.007,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.01,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.003,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.420,114276.5,0.001,BTCUSDT
2025-09-30 00:08:30.420,114276.4,0.002,BTCUSDT
2025-09-30 00:08:30.420,114276.4,0.001,BTCUSDT
2025-09-30 00:08:30.420,114276.4,0.593,BTCUSDT
2025-09-30 00:08:30.420,114276.4,0.028,BTCUSDT
2025-09-30 00:08:30.421,114276.4,0.061,BTCUSDT
2025-09-30 00:08:30.421,114276.4,0.02,BTCUSDT
2025-09-30 00:08:30.421,114276.4,0.002,BTCUSDT
2025-09-30 00:08:30.421,114276.4,0.002,BTCUSDT
2025-09-30 00:08:30.421,114276.3,0.002,BTCUSDT
2025-09-30 00:08:30.423,114276.2,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.1,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.1,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.1,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.1,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.1,0.001,BTCUSDT
2025-09-30 00:08:30.428,114276.0,0.002,BTCUSDT
2025-09-30 00:08:30.428,114275.8,0.002,BTCUSDT
2025-09-30 00:08:30.428,114275.2,0.002,BTCUSDT
2025-09-30 00:08:30.428,114274.9,0.002,BTCUSDT
2025-09-30 00:08:30.428,114274.8,0.001,BTCUSDT
2025-09-30 00:08:30.428,114274.7,0.001,BTCUSDT
2025-09-30 00:08:30.428,114274.4,0.002,BTCUSDT
2025-09-30 00:08:30.428,114274.4,0.001,BTCUSDT
2025-09-30 00:08:30.428,114273.8,0.002,BTCUSDT
2025-09-30 00:08:30.428,114273.7,0.002,BTCUSDT
2025-09-30 00:08:30.428,114273.7,0.002,BTCUSDT
2025-09-30 00:08:30.428,114273.7,0.002,BTCUSDT
2025-09-30 00:08:30.431,114273.5,0.02,BTCUSDT
2025-09-30 00:08:30.434,114273.5,0.003,BTCUSDT
2025-09-30 00:08:30.440,114273.5,0.229,BTCUSDT
2025-09-30 00:08:30.440,114273.5,0.002,BTCUSDT
2025-09-30 00:08:30.462,114272.9,0.04,BTCUSDT
2025-09-30 00:08:30.464,114272.9,0.012,BTCUSDT
2025-09-30 00:08:30.479,114272.9,0.029,BTCUSDT
2025-09-30 00:08:30.484,114272.9,0.01,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.158,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.01,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.004,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.087,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.016,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.087,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.006,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.007,BTCUSDT
2025-09-30 00:08:30.502,114272.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.8,0.002,BTCUSDT
2025-09-30 00:08:30.502,114272.8,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.8,0.002,BTCUSDT
2025-09-30 00:08:30.502,114272.6,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.6,0.002,BTCUSDT
2025-09-30 00:08:30.502,114272.6,0.008,BTCUSDT
2025-09-30 00:08:30.502,114272.6,0.004,BTCUSDT
2025-09-30 00:08:30.502,114272.5,0.002,BTCUSDT
2025-09-30 00:08:30.502,114272.3,0.001,BTCUSDT
2025-09-30 00:08:30.502,114272.2,0.002,BTCUSDT
2025-09-30 00:08:30.502,114271.7,0.002,BTCUSDT
2025-09-30 00:08:30.502,114271.4,0.002,BTCUSDT
2025-09-30 00:08:30.502,114271.3,0.002,BTCUSDT
2025-09-30 00:08:30.502,114270.9,0.047,BTCUSDT
2025-09-30 00:08:30.502,114270.6,0.002,BTCUSDT
2025-09-30 00:08:30.502,114270.4,0.001,BTCUSDT
2025-09-30 00:08:30.502,114270.3,0.002,BTCUSDT
2025-09-30 00:08:30.502,114270.2,0.002,BTCUSDT
2025-09-30 00:08:30.502,114270.1,0.035,BTCUSDT
2025-09-30 00:08:30.502,114270.0,0.001,BTCUSDT
2025-09-30 00:08:30.502,114270.0,0.001,BTCUSDT
2025-09-30 00:08:30.502,114270.0,0.002,BTCUSDT
2025-09-30 00:08:30.502,114269.9,0.002,BTCUSDT
2025-09-30 00:08:30.502,114269.9,0.001,BTCUSDT
2025-09-30 00:08:30.502,114269.4,0.001,BTCUSDT
2025-09-30 00:08:30.502,114269.4,0.002,BTCUSDT
2025-09-30 00:08:30.502,114269.2,0.002,BTCUSDT
2025-09-30 00:08:30.502,114269.2,0.001,BTCUSDT
2025-09-30 00:08:30.502,114269.2,0.026,BTCUSDT
2025-09-30 00:08:30.502,114269.1,0.001,BTCUSDT
2025-09-30 00:08:30.502,114268.8,0.002,BTCUSDT
2025-09-30 00:08:30.502,114268.7,0.001,BTCUSDT
2025-09-30 00:08:30.502,114268.6,0.001,BTCUSDT
2025-09-30 00:08:30.502,114268.3,0.002,BTCUSDT
2025-09-30 00:08:30.502,114268.2,0.001,BTCUSDT
2025-09-30 00:08:30.503,114268.1,0.065,BTCUSDT
2025-09-30 00:08:30.503,114268.0,0.002,BTCUSDT
2025-09-30 00:08:30.503,114267.9,0.125,BTCUSDT
2025-09-30 00:08:30.503,114267.8,0.002,BTCUSDT
2025-09-30 00:08:30.503,114267.7,0.005,BTCUSDT
2025-09-30 00:08:30.503,114267.6,0.066,BTCUSDT
2025-09-30 00:08:30.503,114267.3,0.002,BTCUSDT
2025-09-30 00:08:30.503,114267.2,0.002,BTCUSDT
2025-09-30 00:08:30.503,114267.2,0.06,BTCUSDT
2025-09-30 00:08:30.503,114267.0,0.001,BTCUSDT
2025-09-30 00:08:30.503,114266.9,0.002,BTCUSDT
2025-09-30 00:08:30.503,114266.9,0.002,BTCUSDT
2025-09-30 00:08:30.503,114266.6,0.001,BTCUSDT
2025-09-30 00:08:30.503,114266.4,0.002,BTCUSDT
2025-09-30 00:08:30.503,114266.3,0.002,BTCUSDT
2025-09-30 00:08:30.503,114266.1,0.002,BTCUSDT
2025-09-30 00:08:30.503,114266.0,0.001,BTCUSDT
2025-09-30 00:08:30.503,114265.8,0.001,BTCUSDT
2025-09-30 00:08:30.503,114265.8,0.001,BTCUSDT
2025-09-30 00:08:30.503,114265.7,0.002,BTCUSDT
2025-09-30 00:08:30.503,114265.7,0.002,BTCUSDT
2025-09-30 00:08:30.503,114265.6,0.002,BTCUSDT
2025-09-30 00:08:30.503,114265.5,0.002,BTCUSDT
2025-09-30 00:08:30.503,114265.1,0.003,BTCUSDT
2025-09-30 00:08:30.503,114265.0,0.002,BTCUSDT
2025-09-30 00:08:30.503,114264.8,0.002,BTCUSDT
2025-09-30 00:08:30.503,114264.7,0.002,BTCUSDT
2025-09-30 00:08:30.503,114264.6,0.002,BTCUSDT
2025-09-30 00:08:30.503,114264.6,0.013,BTCUSDT
2025-09-30 00:08:30.503,114264.1,0.066,BTCUSDT
2025-09-30 00:08:30.503,114264.1,0.002,BTCUSDT
2025-09-30 00:08:30.503,114264.1,0.005,BTCUSDT
2025-09-30 00:08:30.503,114264.0,0.001,BTCUSDT
2025-09-30 00:08:30.503,114263.9,0.001,BTCUSDT
2025-09-30 00:08:30.505,114263.9,0.017,BTCUSDT
2025-09-30 00:08:30.505,114263.9,0.001,BTCUSDT
2025-09-30 00:08:30.505,114263.7,0.011,BTCUSDT
2025-09-30 00:08:30.506,114264.3,0.002,BTCUSDT
2025-09-30 00:08:30.506,114263.6,0.001,BTCUSDT
2025-09-30 00:08:30.506,114263.6,0.065,BTCUSDT
2025-09-30 00:08:30.506,114263.6,0.034,BTCUSDT
2025-09-30 00:08:30.549,114263.7,0.001,BTCUSDT
2025-09-30 00:08:30.549,114263.7,0.103,BTCUSDT
2025-09-30 00:08:30.549,114263.7,0.103,BTCUSDT
2025-09-30 00:08:30.549,114263.7,0.149,BTCUSDT
2025-09-30 00:08:30.549,114263.7,0.026,BTCUSDT
2025-09-30 00:08:30.581,114263.7,0.038,BTCUSDT
2025-09-30 00:08:30.581,114263.7,0.095,BTCUSDT
2025-09-30 00:08:30.616,114263.6,0.001,BTCUSDT
2025-09-30 00:08:30.639,114263.6,0.04,BTCUSDT
2025-09-30 00:08:30.692,114263.6,0.002,BTCUSDT
2025-09-30 00:08:30.707,114263.7,0.002,BTCUSDT
2025-09-30 00:08:30.825,114263.6,0.003,BTCUSDT
2025-09-30 00:08:30.916,114263.6,0.001,BTCUSDT
2025-09-30 00:08:31.002,114263.6,0.001,BTCUSDT
2025-09-30 00:08:31.471,114263.7,0.004,BTCUSDT
2025-09-30 00:08:31.543,114263.6,0.241,BTCUSDT
2025-09-30 00:08:31.543,114263.6,0.001,BTCUSDT
2025-09-30 00:08:31.543,114263.6,0.128,BTCUSDT
2025-09-30 00:08:31.669,114263.6,0.004,BTCUSDT
2025-09-30 00:08:31.680,114263.6,0.004,BTCUSDT
2025-09-30 00:08:31.681,114263.6,0.04,BTCUSDT
2025-09-30 00:08:31.717,114263.6,0.043,BTCUSDT
2025-09-30 00:08:31.721,114263.6,0.129,BTCUSDT
2025-09-30 00:08:31.735,114263.6,0.004,BTCUSDT
2025-09-30 00:08:31.857,114263.7,0.014,BTCUSDT
2025-09-30 00:08:31.961,114263.7,0.021,BTCUSDT
2025-09-30 00:08:32.144,114263.7,0.004,BTCUSDT
2025-09-30 00:08:32.293,114263.7,0.012,BTCUSDT
2025-09-30 00:08:32.497,114263.7,0.004,BTCUSDT
2025-09-30 00:08:32.631,114263.6,0.04,BTCUSDT
2025-09-30 00:08:33.211,114263.7,0.055,BTCUSDT
2025-09-30 00:08:33.283,114263.6,0.003,BTCUSDT
2025-09-30 00:08:33.630,114263.6,0.04,BTCUSDT
2025-09-30 00:08:33.735,114263.7,0.004,BTCUSDT
2025-09-30 00:08:34.178,114263.6,0.001,BTCUSDT
2025-09-30 00:08:34.420,114263.7,0.009,BTCUSDT
2025-09-30 00:08:34.625,114263.6,0.04,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.119,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.267,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.5,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.088,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.005,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.003,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.03,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.046,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.009,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.003,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.002,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.044,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.017,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.017,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.011,BTCUSDT
